town_city,year,Statistic,Value
Johnson,2014,Floor Vote Turnout (%),0.048
Johnson,2014,ab_towns_num_voted,205
Johnson,2014,Australian ballot Turnout (%),0.104
Johnson,2014,ab_towns_absentee_votes,11
Johnson,2014,Absentee ballot Turnout (%),0.054
Killington,2014,tm_checklist_voters,885
Killington,2014,highest_flr_vote_count,NA
Killington,2014,Floor Vote Turnout (%),NA
Killington,2014,ab_towns_num_voted,278
Killington,2014,Australian ballot Turnout (%),0.314
Killington,2014,ab_towns_absentee_votes,24
Killington,2014,Absentee ballot Turnout (%),0.086
Kirby,2014,tm_checklist_voters,344
Kirby,2014,highest_flr_vote_count,63
Kirby,2014,Floor Vote Turnout (%),0.183
Kirby,2014,ab_towns_num_voted,NA
Kirby,2014,Australian ballot Turnout (%),NA
Kirby,2014,ab_towns_absentee_votes,NA
Kirby,2014,Absentee ballot Turnout (%),NA
Landgrove,2014,tm_checklist_voters,121
Landgrove,2014,highest_flr_vote_count,43
Landgrove,2014,Floor Vote Turnout (%),0.355
Landgrove,2014,ab_towns_num_voted,NA
Landgrove,2014,Australian ballot Turnout (%),NA
Landgrove,2014,ab_towns_absentee_votes,NA
Landgrove,2014,Absentee ballot Turnout (%),NA
Leicester,2014,tm_checklist_voters,700
Leicester,2014,highest_flr_vote_count,NA
Leicester,2014,Floor Vote Turnout (%),NA
Leicester,2014,ab_towns_num_voted,155
Leicester,2014,Australian ballot Turnout (%),0.221
Leicester,2014,ab_towns_absentee_votes,14
Leicester,2014,Absentee ballot Turnout (%),0.09
Lemington,2014,tm_checklist_voters,72
Lemington,2014,highest_flr_vote_count,20
Lemington,2014,Floor Vote Turnout (%),0.278
Lemington,2014,ab_towns_num_voted,NA
Lemington,2014,Australian ballot Turnout (%),NA
Lemington,2014,ab_towns_absentee_votes,NA
Lemington,2014,Absentee ballot Turnout (%),NA
Lincoln,2014,tm_checklist_voters,1015
Lincoln,2014,highest_flr_vote_count,111
Lincoln,2014,Floor Vote Turnout (%),0.109
Lincoln,2014,ab_towns_num_voted,327
Lincoln,2014,Australian ballot Turnout (%),0.322
Lincoln,2014,ab_towns_absentee_votes,35
Lincoln,2014,Absentee ballot Turnout (%),0.107
Londonderry,2014,tm_checklist_voters,1276
Londonderry,2014,highest_flr_vote_count,131
Londonderry,2014,Floor Vote Turnout (%),0.103
Londonderry,2014,ab_towns_num_voted,NA
Londonderry,2014,Australian ballot Turnout (%),NA
Londonderry,2014,ab_towns_absentee_votes,NA
Londonderry,2014,Absentee ballot Turnout (%),NA
Lowell,2014,tm_checklist_voters,563
Lowell,2014,highest_flr_vote_count,143
Lowell,2014,Floor Vote Turnout (%),0.254
Lowell,2014,ab_towns_num_voted,138
Lowell,2014,Australian ballot Turnout (%),0.245
Lowell,2014,ab_towns_absentee_votes,3
Lowell,2014,Absentee ballot Turnout (%),0.022
Lunenburg,2014,tm_checklist_voters,968
Lunenburg,2014,highest_flr_vote_count,35
Lunenburg,2014,Floor Vote Turnout (%),0.036
Lunenburg,2014,ab_towns_num_voted,187
Lunenburg,2014,Australian ballot Turnout (%),0.193
Lunenburg,2014,ab_towns_absentee_votes,5
Lunenburg,2014,Absentee ballot Turnout (%),0.027
Lyndon,2014,tm_checklist_voters,3148
Lyndon,2014,highest_flr_vote_count,90
Lyndon,2014,Floor Vote Turnout (%),0.029
Lyndon,2014,ab_towns_num_voted,322
Lyndon,2014,Australian ballot Turnout (%),0.102
Lyndon,2014,ab_towns_absentee_votes,13
Lyndon,2014,Absentee ballot Turnout (%),0.04
Maidstone,2014,tm_checklist_voters,137
Maidstone,2014,highest_flr_vote_count,34
Maidstone,2014,Floor Vote Turnout (%),0.248
Maidstone,2014,ab_towns_num_voted,NA
Maidstone,2014,Australian ballot Turnout (%),NA
Maidstone,2014,ab_towns_absentee_votes,NA
Maidstone,2014,Absentee ballot Turnout (%),NA
Manchester,2014,tm_checklist_voters,3519
Manchester,2014,highest_flr_vote_count,NA
Manchester,2014,Floor Vote Turnout (%),NA
Manchester,2014,ab_towns_num_voted,321
Manchester,2014,Australian ballot Turnout (%),0.091
Manchester,2014,ab_towns_absentee_votes,49
Manchester,2014,Absentee ballot Turnout (%),0.153
Marlboro,2014,tm_checklist_voters,689
Marlboro,2014,highest_flr_vote_count,NA
Marlboro,2014,Floor Vote Turnout (%),NA
Marlboro,2014,ab_towns_num_voted,163
Marlboro,2014,Australian ballot Turnout (%),0.237
Marlboro,2014,ab_towns_absentee_votes,14
Marlboro,2014,Absentee ballot Turnout (%),0.086
Marshfield,2014,tm_checklist_voters,1108
Marshfield,2014,highest_flr_vote_count,130
Marshfield,2014,Floor Vote Turnout (%),0.117
Marshfield,2014,ab_towns_num_voted,251
Marshfield,2014,Australian ballot Turnout (%),0.227
Marshfield,2014,ab_towns_absentee_votes,17
Marshfield,2014,Absentee ballot Turnout (%),0.068
Mendon,2014,tm_checklist_voters,807
Mendon,2014,highest_flr_vote_count,NA
Mendon,2014,Floor Vote Turnout (%),NA
Mendon,2014,ab_towns_num_voted,136
Mendon,2014,Australian ballot Turnout (%),0.169
Mendon,2014,ab_towns_absentee_votes,6
Mendon,2014,Absentee ballot Turnout (%),0.044
Middlebury,2014,tm_checklist_voters,4609
Middlebury,2014,highest_flr_vote_count,280
Middlebury,2014,Floor Vote Turnout (%),0.061
Middlebury,2014,ab_towns_num_voted,1778
Middlebury,2014,Australian ballot Turnout (%),0.386
Middlebury,2014,ab_towns_absentee_votes,339
Middlebury,2014,Absentee ballot Turnout (%),0.191
Middlesex,2014,tm_checklist_voters,1470
Middlesex,2014,highest_flr_vote_count,200
Middlesex,2014,Floor Vote Turnout (%),0.136
Middlesex,2014,ab_towns_num_voted,336
Middlesex,2014,Australian ballot Turnout (%),0.229
Middlesex,2014,ab_towns_absentee_votes,45
Middlesex,2014,Absentee ballot Turnout (%),0.134
Middletown Springs,2014,tm_checklist_voters,620
Middletown Springs,2014,highest_flr_vote_count,NA
Middletown Springs,2014,Floor Vote Turnout (%),NA
Middletown Springs,2014,ab_towns_num_voted,312
Middletown Springs,2014,Australian ballot Turnout (%),0.503
Middletown Springs,2014,ab_towns_absentee_votes,38
Middletown Springs,2014,Absentee ballot Turnout (%),0.122
Milton,2014,tm_checklist_voters,7238
Milton,2014,highest_flr_vote_count,NA
Milton,2014,Floor Vote Turnout (%),NA
Milton,2014,ab_towns_num_voted,1926
Milton,2014,Australian ballot Turnout (%),0.266
Milton,2014,ab_towns_absentee_votes,238
Milton,2014,Absentee ballot Turnout (%),0.124
Monkton,2014,tm_checklist_voters,1341
Monkton,2014,highest_flr_vote_count,NA
Monkton,2014,Floor Vote Turnout (%),NA
Monkton,2014,ab_towns_num_voted,411
Monkton,2014,Australian ballot Turnout (%),0.306
Monkton,2014,ab_towns_absentee_votes,7
Monkton,2014,Absentee ballot Turnout (%),0.017
Montgomery,2014,tm_checklist_voters,817
Montgomery,2014,highest_flr_vote_count,45
Montgomery,2014,Floor Vote Turnout (%),0.055
Montgomery,2014,ab_towns_num_voted,NA
Montgomery,2014,Australian ballot Turnout (%),NA
Montgomery,2014,ab_towns_absentee_votes,NA
Montgomery,2014,Absentee ballot Turnout (%),NA
Montpelier,2014,tm_checklist_voters,6302
Montpelier,2014,highest_flr_vote_count,NA
Montpelier,2014,Floor Vote Turnout (%),NA
Montpelier,2014,ab_towns_num_voted,2448
Montpelier,2014,Australian ballot Turnout (%),0.388
Montpelier,2014,ab_towns_absentee_votes,458
Montpelier,2014,Absentee ballot Turnout (%),0.187
Moretown,2014,tm_checklist_voters,1444
Moretown,2014,highest_flr_vote_count,50
Moretown,2014,Floor Vote Turnout (%),0.035
Moretown,2014,ab_towns_num_voted,338
Moretown,2014,Australian ballot Turnout (%),0.234
Moretown,2014,ab_towns_absentee_votes,43
Moretown,2014,Absentee ballot Turnout (%),0.127
Morriston,2014,tm_checklist_voters,3363
Morriston,2014,highest_flr_vote_count,187
Morriston,2014,Floor Vote Turnout (%),0.056
Morriston,2014,ab_towns_num_voted,789
Morriston,2014,Australian ballot Turnout (%),0.235
Morriston,2014,ab_towns_absentee_votes,129
Morriston,2014,Absentee ballot Turnout (%),0.163
Mount Holly,2014,tm_checklist_voters,936
Mount Holly,2014,highest_flr_vote_count,NA
Mount Holly,2014,Floor Vote Turnout (%),NA
Mount Holly,2014,ab_towns_num_voted,421
Mount Holly,2014,Australian ballot Turnout (%),0.45
Mount Holly,2014,ab_towns_absentee_votes,43
Mount Holly,2014,Absentee ballot Turnout (%),0.102
Mount Tabor,2014,tm_checklist_voters,131
Mount Tabor,2014,highest_flr_vote_count,16
Mount Tabor,2014,Floor Vote Turnout (%),0.122
Mount Tabor,2014,ab_towns_num_voted,32
Mount Tabor,2014,Australian ballot Turnout (%),0.244
Mount Tabor,2014,ab_towns_absentee_votes,1
Mount Tabor,2014,Absentee ballot Turnout (%),0.031
New Haven,2014,tm_checklist_voters,1210
New Haven,2014,highest_flr_vote_count,NA
New Haven,2014,Floor Vote Turnout (%),NA
New Haven,2014,ab_towns_num_voted,377
New Haven,2014,Australian ballot Turnout (%),0.312
New Haven,2014,ab_towns_absentee_votes,23
New Haven,2014,Absentee ballot Turnout (%),0.061
Newark,2014,tm_checklist_voters,420
Newark,2014,highest_flr_vote_count,83
Newark,2014,Floor Vote Turnout (%),0.198
Newark,2014,ab_towns_num_voted,NA
Newark,2014,Australian ballot Turnout (%),NA
Newark,2014,ab_towns_absentee_votes,NA
Newark,2014,Absentee ballot Turnout (%),NA
Newbury,2014,tm_checklist_voters,1536
Newbury,2014,highest_flr_vote_count,NA
Newbury,2014,Floor Vote Turnout (%),NA
Newbury,2014,ab_towns_num_voted,114
Newbury,2014,Australian ballot Turnout (%),0.074
Newbury,2014,ab_towns_absentee_votes,3
Newbury,2014,Absentee ballot Turnout (%),0.026
Newfane,2014,tm_checklist_voters,1245
Newfane,2014,highest_flr_vote_count,NA
Newfane,2014,Floor Vote Turnout (%),NA
Newfane,2014,ab_towns_num_voted,453
Newfane,2014,Australian ballot Turnout (%),0.364
Newfane,2014,ab_towns_absentee_votes,154
Newfane,2014,Absentee ballot Turnout (%),0.34
Newport City,2014,tm_checklist_voters,3278
Newport City,2014,highest_flr_vote_count,NA
Newport City,2014,Floor Vote Turnout (%),NA
Newport City,2014,ab_towns_num_voted,496
Newport City,2014,Australian ballot Turnout (%),0.151
Newport City,2014,ab_towns_absentee_votes,49
Newport City,2014,Absentee ballot Turnout (%),0.099
Newport Town,2014,tm_checklist_voters,1233
Newport Town,2014,highest_flr_vote_count,84
Newport Town,2014,Floor Vote Turnout (%),0.068
Newport Town,2014,ab_towns_num_voted,NA
Newport Town,2014,Australian ballot Turnout (%),NA
Newport Town,2014,ab_towns_absentee_votes,NA
Newport Town,2014,Absentee ballot Turnout (%),NA
North Hero,2014,tm_checklist_voters,768
North Hero,2014,highest_flr_vote_count,NA
North Hero,2014,Floor Vote Turnout (%),NA
North Hero,2014,ab_towns_num_voted,246
North Hero,2014,Australian ballot Turnout (%),0.32
North Hero,2014,ab_towns_absentee_votes,48
North Hero,2014,Absentee ballot Turnout (%),0.195
Northfield,2014,tm_checklist_voters,3145
Northfield,2014,highest_flr_vote_count,100
Northfield,2014,Floor Vote Turnout (%),0.032
Northfield,2014,ab_towns_num_voted,743
Northfield,2014,Australian ballot Turnout (%),0.236
Northfield,2014,ab_towns_absentee_votes,132
Northfield,2014,Absentee ballot Turnout (%),0.178
Norton,2014,tm_checklist_voters,110
Norton,2014,highest_flr_vote_count,NA
Norton,2014,Floor Vote Turnout (%),NA
Norton,2014,ab_towns_num_voted,51
Norton,2014,Australian ballot Turnout (%),0.464
Norton,2014,ab_towns_absentee_votes,6
Norton,2014,Absentee ballot Turnout (%),0.118
Norwich,2014,tm_checklist_voters,2870
Norwich,2014,highest_flr_vote_count,NA
Norwich,2014,Floor Vote Turnout (%),NA
Norwich,2014,ab_towns_num_voted,800
Norwich,2014,Australian ballot Turnout (%),0.279
Norwich,2014,ab_towns_absentee_votes,NA
Norwich,2014,Absentee ballot Turnout (%),NA
Orange,2014,tm_checklist_voters,764
Orange,2014,highest_flr_vote_count,116
Orange,2014,Floor Vote Turnout (%),0.152
Orange,2014,ab_towns_num_voted,NA
Orange,2014,Australian ballot Turnout (%),NA
Orange,2014,ab_towns_absentee_votes,NA
Orange,2014,Absentee ballot Turnout (%),NA
Orwell,2014,tm_checklist_voters,797
Orwell,2014,highest_flr_vote_count,104
Orwell,2014,Floor Vote Turnout (%),0.13
Orwell,2014,ab_towns_num_voted,206
Orwell,2014,Australian ballot Turnout (%),0.258
Orwell,2014,ab_towns_absentee_votes,16
Orwell,2014,Absentee ballot Turnout (%),0.078
Panton,2014,tm_checklist_voters,438
Panton,2014,highest_flr_vote_count,NA
Panton,2014,Floor Vote Turnout (%),NA
Panton,2014,ab_towns_num_voted,101
Panton,2014,Australian ballot Turnout (%),0.231
Panton,2014,ab_towns_absentee_votes,7
Panton,2014,Absentee ballot Turnout (%),0.069
Pawlet,2014,tm_checklist_voters,1003
Pawlet,2014,highest_flr_vote_count,NA
Pawlet,2014,Floor Vote Turnout (%),NA
Pawlet,2014,ab_towns_num_voted,302
Pawlet,2014,Australian ballot Turnout (%),0.301
Pawlet,2014,ab_towns_absentee_votes,10
Pawlet,2014,Absentee ballot Turnout (%),0.033
Peacham,2014,tm_checklist_voters,657
Peacham,2014,highest_flr_vote_count,121
Peacham,2014,Floor Vote Turnout (%),0.184
Peacham,2014,ab_towns_num_voted,NA
Peacham,2014,Australian ballot Turnout (%),NA
Peacham,2014,ab_towns_absentee_votes,NA
Peacham,2014,Absentee ballot Turnout (%),NA
Peru,2014,tm_checklist_voters,300
Peru,2014,highest_flr_vote_count,71
Peru,2014,Floor Vote Turnout (%),0.237
Peru,2014,ab_towns_num_voted,NA
Peru,2014,Australian ballot Turnout (%),NA
Peru,2014,ab_towns_absentee_votes,NA
Peru,2014,Absentee ballot Turnout (%),NA
Pittsfield,2014,tm_checklist_voters,354
Pittsfield,2014,highest_flr_vote_count,40
Pittsfield,2014,Floor Vote Turnout (%),0.113
Pittsfield,2014,ab_towns_num_voted,NA
Pittsfield,2014,Australian ballot Turnout (%),NA
Pittsfield,2014,ab_towns_absentee_votes,NA
Pittsfield,2014,Absentee ballot Turnout (%),NA
Pittsford,2014,tm_checklist_voters,2146
Pittsford,2014,highest_flr_vote_count,105
Pittsford,2014,Floor Vote Turnout (%),0.049
Pittsford,2014,ab_towns_num_voted,643
Pittsford,2014,Australian ballot Turnout (%),0.3
Pittsford,2014,ab_towns_absentee_votes,26
Pittsford,2014,Absentee ballot Turnout (%),0.04
Plainfield,2014,tm_checklist_voters,895
Plainfield,2014,highest_flr_vote_count,NA
Plainfield,2014,Floor Vote Turnout (%),NA
Plainfield,2014,ab_towns_num_voted,201
Plainfield,2014,Australian ballot Turnout (%),0.225
Plainfield,2014,ab_towns_absentee_votes,18
Plainfield,2014,Absentee ballot Turnout (%),0.09
Plymouth,2014,tm_checklist_voters,486
Plymouth,2014,highest_flr_vote_count,50
Plymouth,2014,Floor Vote Turnout (%),0.103
Plymouth,2014,ab_towns_num_voted,234
Plymouth,2014,Australian ballot Turnout (%),0.481
Plymouth,2014,ab_towns_absentee_votes,39
Plymouth,2014,Absentee ballot Turnout (%),0.167
Pomfret,2014,tm_checklist_voters,743
Pomfret,2014,highest_flr_vote_count,189
Pomfret,2014,Floor Vote Turnout (%),0.254
Pomfret,2014,ab_towns_num_voted,NA
Pomfret,2014,Australian ballot Turnout (%),NA
Pomfret,2014,ab_towns_absentee_votes,NA
Pomfret,2014,Absentee ballot Turnout (%),NA
Poultney,2014,tm_checklist_voters,2131
Poultney,2014,highest_flr_vote_count,NA
Poultney,2014,Floor Vote Turnout (%),NA
Poultney,2014,ab_towns_num_voted,553
Poultney,2014,Australian ballot Turnout (%),0.26
Poultney,2014,ab_towns_absentee_votes,35
Poultney,2014,Absentee ballot Turnout (%),0.063
Proctor,2014,tm_checklist_voters,1081
Proctor,2014,highest_flr_vote_count,119
Proctor,2014,Floor Vote Turnout (%),0.11
Proctor,2014,ab_towns_num_voted,251
Proctor,2014,Australian ballot Turnout (%),0.232
Proctor,2014,ab_towns_absentee_votes,18
Proctor,2014,Absentee ballot Turnout (%),0.072
Putney,2014,tm_checklist_voters,1679
Putney,2014,highest_flr_vote_count,100
Putney,2014,Floor Vote Turnout (%),0.06
Putney,2014,ab_towns_num_voted,221
Putney,2014,Australian ballot Turnout (%),0.132
Putney,2014,ab_towns_absentee_votes,10
Putney,2014,Absentee ballot Turnout (%),0.045
Randolph,2014,tm_checklist_voters,2940
Randolph,2014,highest_flr_vote_count,NA
Randolph,2014,Floor Vote Turnout (%),NA
Randolph,2014,ab_towns_num_voted,478
Randolph,2014,Australian ballot Turnout (%),0.163
Randolph,2014,ab_towns_absentee_votes,67
Randolph,2014,Absentee ballot Turnout (%),0.14
Reading,2014,tm_checklist_voters,491
Reading,2014,highest_flr_vote_count,100
Reading,2014,Floor Vote Turnout (%),0.204
Reading,2014,ab_towns_num_voted,NA
Reading,2014,Australian ballot Turnout (%),NA
Reading,2014,ab_towns_absentee_votes,NA
Reading,2014,Absentee ballot Turnout (%),NA
Readsboro,2014,tm_checklist_voters,532
Readsboro,2014,highest_flr_vote_count,NA
Readsboro,2014,Floor Vote Turnout (%),NA
Readsboro,2014,ab_towns_num_voted,186
Readsboro,2014,Australian ballot Turnout (%),0.35
Readsboro,2014,ab_towns_absentee_votes,16
Readsboro,2014,Absentee ballot Turnout (%),0.086
Richford,2014,tm_checklist_voters,1504
Richford,2014,highest_flr_vote_count,NA
Richford,2014,Floor Vote Turnout (%),NA
Richford,2014,ab_towns_num_voted,421
Richford,2014,Australian ballot Turnout (%),0.28
Richford,2014,ab_towns_absentee_votes,89
Richford,2014,Absentee ballot Turnout (%),0.211
Richmond,2014,tm_checklist_voters,2956
Richmond,2014,highest_flr_vote_count,168
Richmond,2014,Floor Vote Turnout (%),0.057
Richmond,2014,ab_towns_num_voted,872
Richmond,2014,Australian ballot Turnout (%),0.295
Richmond,2014,ab_towns_absentee_votes,176
Richmond,2014,Absentee ballot Turnout (%),0.202
Ripton,2014,tm_checklist_voters,456
Ripton,2014,highest_flr_vote_count,NA
Ripton,2014,Floor Vote Turnout (%),NA
Ripton,2014,ab_towns_num_voted,135
Ripton,2014,Australian ballot Turnout (%),0.296
Ripton,2014,ab_towns_absentee_votes,3
Ripton,2014,Absentee ballot Turnout (%),0.022
Rochester,2014,tm_checklist_voters,790
Rochester,2014,highest_flr_vote_count,101
Rochester,2014,Floor Vote Turnout (%),0.128
Rochester,2014,ab_towns_num_voted,NA
Rochester,2014,Australian ballot Turnout (%),NA
Rochester,2014,ab_towns_absentee_votes,NA
Rochester,2014,Absentee ballot Turnout (%),NA
Rockingham,2014,tm_checklist_voters,3465
Rockingham,2014,highest_flr_vote_count,175
Rockingham,2014,Floor Vote Turnout (%),0.051
Rockingham,2014,ab_towns_num_voted,916
Rockingham,2014,Australian ballot Turnout (%),0.264
Rockingham,2014,ab_towns_absentee_votes,128
Rockingham,2014,Absentee ballot Turnout (%),0.14
Roxbury,2014,tm_checklist_voters,541
Roxbury,2014,highest_flr_vote_count,72
Roxbury,2014,Floor Vote Turnout (%),0.133
Roxbury,2014,ab_towns_num_voted,207
Roxbury,2014,Australian ballot Turnout (%),0.383
Roxbury,2014,ab_towns_absentee_votes,36
Roxbury,2014,Absentee ballot Turnout (%),0.174
Royalton,2014,tm_checklist_voters,2003
Royalton,2014,highest_flr_vote_count,NA
Royalton,2014,Floor Vote Turnout (%),NA
Royalton,2014,ab_towns_num_voted,453
Royalton,2014,Australian ballot Turnout (%),0.226
Royalton,2014,ab_towns_absentee_votes,43
Royalton,2014,Absentee ballot Turnout (%),0.095
Rupert,2014,tm_checklist_voters,478
Rupert,2014,highest_flr_vote_count,NA
Rupert,2014,Floor Vote Turnout (%),NA
Rupert,2014,ab_towns_num_voted,191
Rupert,2014,Australian ballot Turnout (%),0.4
Rupert,2014,ab_towns_absentee_votes,40
Rupert,2014,Absentee ballot Turnout (%),0.209
Ryegate,2014,tm_checklist_voters,880
Ryegate,2014,highest_flr_vote_count,83
Ryegate,2014,Floor Vote Turnout (%),0.094
Ryegate,2014,ab_towns_num_voted,229
Ryegate,2014,Australian ballot Turnout (%),0.26
Ryegate,2014,ab_towns_absentee_votes,21
Ryegate,2014,Absentee ballot Turnout (%),0.092
Saint Albans Town,2014,tm_checklist_voters,4244
Saint Albans Town,2014,highest_flr_vote_count,NA
Saint Albans Town,2014,Floor Vote Turnout (%),NA
Saint Albans Town,2014,ab_towns_num_voted,1150
Saint Albans Town,2014,Australian ballot Turnout (%),0.271
Saint Albans Town,2014,ab_towns_absentee_votes,201
Saint Albans Town,2014,Absentee ballot Turnout (%),0.175
Salisbury,2014,tm_checklist_voters,832
Salisbury,2014,highest_flr_vote_count,NA
Salisbury,2014,Floor Vote Turnout (%),NA
Salisbury,2014,ab_towns_num_voted,226
Salisbury,2014,Australian ballot Turnout (%),0.272
Salisbury,2014,ab_towns_absentee_votes,13
Salisbury,2014,Absentee ballot Turnout (%),0.058
Sandgate,2014,tm_checklist_voters,295
Sandgate,2014,highest_flr_vote_count,NA
Sandgate,2014,Floor Vote Turnout (%),NA
Sandgate,2014,ab_towns_num_voted,76
Sandgate,2014,Australian ballot Turnout (%),0.258
Sandgate,2014,ab_towns_absentee_votes,9
Sandgate,2014,Absentee ballot Turnout (%),0.118
Searsburg,2014,tm_checklist_voters,77
Searsburg,2014,highest_flr_vote_count,NA
Searsburg,2014,Floor Vote Turnout (%),NA
Searsburg,2014,ab_towns_num_voted,29
Searsburg,2014,Australian ballot Turnout (%),0.377
Searsburg,2014,ab_towns_absentee_votes,4
Searsburg,2014,Absentee ballot Turnout (%),0.138
Shaftsbury,2014,tm_checklist_voters,2459
Shaftsbury,2014,highest_flr_vote_count,110
