town_city,year,method_description,usage,voting_method
FAIRLEE,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
FAIRLEE,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
FERRISBURGH,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
FERRISBURGH,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
FERRISBURGH,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
FERRISBURGH,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
FERRISBURGH,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
FERRISBURGH,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
FERRISBURGH,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
FERRISBURGH,2023,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
FERRISBURGH,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
FERRISBURGH,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
FERRISBURGH,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
FLETCHER,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
FLETCHER,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
FLETCHER,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
FLETCHER,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
FLETCHER,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
FLETCHER,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
FLETCHER,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
FLETCHER,2023,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
FLETCHER,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
FLETCHER,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
FLETCHER,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
FRANKLIN,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
FRANKLIN,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
FRANKLIN,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
FRANKLIN,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
FRANKLIN,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
FRANKLIN,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
FRANKLIN,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
FRANKLIN,2023,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
FRANKLIN,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
FRANKLIN,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
FRANKLIN,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,Yes,union_sd_ab_public_q
GEORGIA,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
GEORGIA,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
GEORGIA,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
GEORGIA,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
GEORGIA,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
GEORGIA,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
GEORGIA,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
GEORGIA,2023,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
GEORGIA,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
GEORGIA,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
GEORGIA,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
GLOVER,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
GLOVER,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
GLOVER,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
GLOVER,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
GLOVER,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
GLOVER,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
GLOVER,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
GLOVER,2023,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
GLOVER,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,No,union_sd_ab_officers
GLOVER,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,No,union_sd_ab_budget
GLOVER,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
GOSHEN,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
GOSHEN,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
GOSHEN,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
GOSHEN,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
GOSHEN,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
GOSHEN,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
GOSHEN,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
GOSHEN,2023,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
GOSHEN,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
GOSHEN,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
GOSHEN,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
GRAFTON,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
GRAFTON,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
GRAFTON,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
GRAFTON,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
GRAFTON,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
GRAFTON,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
GRAFTON,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
GRAFTON,2023,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
GRAFTON,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
GRAFTON,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
GRAFTON,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
GRANBY,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
GRANBY,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
GRANBY,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
GRANBY,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
GRANBY,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
GRANBY,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
GRANBY,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
GRANBY,2023,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
GRANBY,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,No,union_sd_ab_officers
GRANBY,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,No,union_sd_ab_budget
GRANBY,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
GRAND ISLE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
GRAND ISLE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,Yes,town_ab_budget
GRAND ISLE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
GRAND ISLE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
GRAND ISLE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
GRAND ISLE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
GRAND ISLE,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
GRAND ISLE,2023,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
GRAND ISLE,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
GRAND ISLE,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,No,union_sd_ab_budget
GRAND ISLE,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
GRANVILLE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
GRANVILLE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
GRANVILLE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
GRANVILLE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
GRANVILLE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
GRANVILLE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
GRANVILLE,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
GRANVILLE,2023,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
GRANVILLE,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
GRANVILLE,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
GRANVILLE,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
GREENSBORO,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
GREENSBORO,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
GREENSBORO,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
GREENSBORO,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
GREENSBORO,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
GREENSBORO,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
GREENSBORO,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
GREENSBORO,2023,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
GREENSBORO,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,No,union_sd_ab_officers
GREENSBORO,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
GREENSBORO,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
GROTON,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
GROTON,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
GROTON,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
GROTON,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
GROTON,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
GROTON,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
GROTON,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
GROTON,2023,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
GROTON,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,No,union_sd_ab_officers
GROTON,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
GROTON,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,Yes,union_sd_ab_public_q
GUILDHALL,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
GUILDHALL,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
GUILDHALL,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
GUILDHALL,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
GUILDHALL,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
GUILDHALL,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
GUILDHALL,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
GUILDHALL,2023,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
GUILDHALL,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
GUILDHALL,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
GUILDHALL,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,Yes,union_sd_ab_public_q
GUILDFORD,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
GUILDFORD,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
GUILDFORD,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
GUILDFORD,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
GUILDFORD,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
GUILDFORD,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
GUILDFORD,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
GUILDFORD,2023,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
GUILDFORD,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
GUILDFORD,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,No,union_sd_ab_budget
GUILDFORD,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
HALIFAX,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
HALIFAX,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
HALIFAX,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
HALIFAX,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
HALIFAX,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
HALIFAX,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
HALIFAX,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
HALIFAX,2023,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
HALIFAX,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
HALIFAX,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
HALIFAX,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,Yes,union_sd_ab_public_q
HANCOCK,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,No,town_ab_officers
HANCOCK,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
HANCOCK,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
HANCOCK,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
HANCOCK,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
HANCOCK,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
HANCOCK,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
HANCOCK,2023,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
HANCOCK,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,No,union_sd_ab_officers
HANCOCK,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,No,union_sd_ab_budget
HANCOCK,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,No,union_sd_ab_public_q
HARTFORD,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
HARTFORD,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,Yes,town_ab_budget
HARTFORD,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,Yes,town_ab_public_q
HARTFORD,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
HARTFORD,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
HARTFORD,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,Yes,town_sd_ab_public_q
HARTFORD,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
HARTFORD,2023,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
HARTFORD,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
HARTFORD,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
HARTFORD,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
HARTLAND,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
HARTLAND,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
HARTLAND,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
HARTLAND,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,Yes,town_sd_ab_officers
HARTLAND,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,Yes,town_sd_ab_budget
HARTLAND,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
HARTLAND,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
HARTLAND,2023,Is your town a member of UNION SCHOOL DISTRICT?,No,union_sd_member
HARTLAND,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,NA,union_sd_ab_officers
HARTLAND,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,NA,union_sd_ab_budget
HARTLAND,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,NA,union_sd_ab_public_q
HIGHGATE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
HIGHGATE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
HIGHGATE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN PUBLIC QUESTIONS?,No,town_ab_public_q
HIGHGATE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT OFFICERS?,No,town_sd_ab_officers
HIGHGATE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT BUDGET?,No,town_sd_ab_budget
HIGHGATE,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN SCHOOL DISTRICT PUBLIC QUESTIONS?,No,town_sd_ab_public_q
HIGHGATE,2023,"Did your town move to AUSTRAILIAN BALLOT voting for your budget, officers, or public questions at 2018 Town Meeting?",No,town_ab_moved_2018
HIGHGATE,2023,Is your town a member of UNION SCHOOL DISTRICT?,Yes,union_sd_member
HIGHGATE,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOTS voting for OFFICERS?,Yes,union_sd_ab_officers
HIGHGATE,2023,Does your UNION SCHOOL DISTRICT use AUSTRAILIAN BALLOT voting for BUDGET?,Yes,union_sd_ab_budget
HIGHGATE,2023,Does your UNION SCHOOL DISTRICT use AUSTRALIAN BALLOT voting for PUBLIC QUESTIONS?,Yes,union_sd_ab_public_q
HINESBURG,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN OFFICERS?,Yes,town_ab_officers
HINESBURG,2023,Does your town use AUSTRALIAN BALLOT voting for TOWN BUDGET?,No,town_ab_budget
